family,genus,species,accession,start_pos,end_pos
Burkholderiaceae,Paraburkholderia,Paraburkholderia silvatlantica,AY965240,1,1523
Burkholderiaceae,Paraburkholderia,Paraburkholderia soli,DQ465451,1,1480
Burkholderiaceae,Paraburkholderia,Paraburkholderia sordidicola,AF512827,1,1469
Burkholderiaceae,Paraburkholderia,Paraburkholderia sprentiae,HF549035,1,1415
Burkholderiaceae,Paraburkholderia,Paraburkholderia symbiotica,HM357233,1,1405
Burkholderiaceae,Paraburkholderia,Paraburkholderia terrae,AB201285,1,1470
Burkholderiaceae,Paraburkholderia,Paraburkholderia terricola,AY040362,1,1497
Burkholderiaceae,Paraburkholderia,Paraburkholderia tropica,AJ420332,18,1423
Burkholderiaceae,Paraburkholderia,Paraburkholderia tuberum,AJ302311,1,1480
Burkholderiaceae,Paraburkholderia,Paraburkholderia unamae,AY221956,1,1488
Burkholderiaceae,Paraburkholderia,Paraburkholderia xenovorans,U86373,1,1466
Burkholderiaceae,Paraburkholderia,Paraburkholderia zhejiangensis,HM802212,1,1490
Parachlamydiaceae,Parachlamydia,Parachlamydia acanthamoebae,Y07556,1,1541
Clostridiaceae,Paraclostridium,Paraclostridium benzoelyticum,LN846800,1,1490
Clostridiaceae,Paraclostridium,Paraclostridium bifermentans,AVNC01000016,578,2065
Rhodobacteraceae,Paracoccus,Paracoccus aestuarii,EF660757,1,1300
Rhodobacteraceae,Paracoccus,Paracoccus alcaliphilus,AY014177,1,1456
Rhodobacteraceae,Paracoccus,Paracoccus alkenifer,Y13827,1,1408
Rhodobacteraceae,Paracoccus,Paracoccus aminophilus,AY014176,1,1458
Rhodobacteraceae,Paracoccus,Paracoccus aminovorans,D32240,1,1385
Rhodobacteraceae,Paracoccus,Paracoccus angustae,KR052005,1,1385
Rhodobacteraceae,Paracoccus,Paracoccus bengalensis,AJ864469,30,1362
Rhodobacteraceae,Paracoccus,Paracoccus caeni,GQ250442,1,1403
Rhodobacteraceae,Paracoccus,Paracoccus carotinifaciens,AB006899,1,1452
Rhodobacteraceae,Paracoccus,Paracoccus cavernae,LN650666,1,1400
Rhodobacteraceae,Paracoccus,Paracoccus chinensis,EU660389,1,1362
Rhodobacteraceae,Paracoccus,Paracoccus communis,KC243677,1,1428
Rhodobacteraceae,Paracoccus,Paracoccus denitrificans,Y16927,1,1395
Rhodobacteraceae,Paracoccus,Paracoccus fistulariae,GQ260189,1,1383
Rhodobacteraceae,Paracoccus,Paracoccus haeundaensis,AY189743,1,1408
Rhodobacteraceae,Paracoccus,Paracoccus halophilus,DQ423482,1,1428
Rhodobacteraceae,Paracoccus,Paracoccus homiensis,DQ342239,1,1394
Rhodobacteraceae,Paracoccus,Paracoccus huijuniae,EU725799,1,1421
Rhodobacteraceae,Paracoccus,Paracoccus isoporae,FJ593906,1,1426
Rhodobacteraceae,Paracoccus,Paracoccus kocurii,D32241,1,1385
Rhodobacteraceae,Paracoccus,Paracoccus kondratievae,AF250332,1,1360
Rhodobacteraceae,Paracoccus,Paracoccus koreensis,AB187584,1,1386
Rhodobacteraceae,Paracoccus,Paracoccus laeviglucosivorans,AB727354,1,1372
Rhodobacteraceae,Paracoccus,Paracoccus limosus,HQ336256,1,1400
Rhodobacteraceae,Paracoccus,Paracoccus lutimaris,KJ451483,1,1418
Rhodobacteraceae,Paracoccus,Paracoccus marcusii,Y12703,1,1430
Rhodobacteraceae,Paracoccus,Paracoccus marinus,AB185957,1,1415
Rhodobacteraceae,Paracoccus,Paracoccus methylutens,AF250334,1,1356
Rhodobacteraceae,Paracoccus,Paracoccus niistensis,FJ842690,1,1395
Rhodobacteraceae,Paracoccus,Paracoccus pacificus,KF924610,1,1424
Rhodobacteraceae,Paracoccus,Paracoccus panacisoli,KJ653224,1,1405
Rhodobacteraceae,Paracoccus,Paracoccus pantotrophus,Y16933,1,1395
Rhodobacteraceae,Paracoccus,Paracoccus rhizosphaerae,JN662389,1,1390
Rhodobacteraceae,Paracoccus,Paracoccus saliphilus,DQ923133,1,1389
Rhodobacteraceae,Paracoccus,Paracoccus sanguinis,KJ960184,1,1385
Rhodobacteraceae,Paracoccus,Paracoccus sediminis,JX126474,1,1425
Rhodobacteraceae,Paracoccus,Paracoccus seriniphilus,AJ428275,1,1416
Rhodobacteraceae,Paracoccus,Paracoccus solventivorans,AY014175,1,1450
Rhodobacteraceae,Paracoccus,Paracoccus sphaerophysae,GU129567,1,1368
Rhodobacteraceae,Paracoccus,Paracoccus stylophorae,GQ281379,1,1401
Rhodobacteraceae,Paracoccus,Paracoccus sulfuroxidans,DQ512861,1,1343
Rhodobacteraceae,Paracoccus,Paracoccus thiocyanatus,D32242,1,1384
Rhodobacteraceae,Paracoccus,Paracoccus tibetensis,DQ108402,1,1449
Rhodobacteraceae,Paracoccus,Paracoccus versutus,AY014174,1,1457
Rhodobacteraceae,Paracoccus,Paracoccus yeei,AY014173,1,1461
Rhodobacteraceae,Paracoccus,Paracoccus zeaxanthinifaciens,AF461158,1,1404
Acetobacteraceae,Paracraurococcus,Paracraurococcus ruber,D85827,1,1439
Hyphomicrobiaceae,Paradevosia,Paradevosia shaoguanensis,KC222641,1,1407
Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,AY288517,1,1427
Ferrimonadaceae,Paraferrimonas,Paraferrimonas sedimenticola,AB252732,1,1463
Chitinophagaceae,Parafilimonas,Parafilimonas terrae,KF934397,1,1461
Alteromonadaceae,Paraglaciecola,Paraglaciecola agarilytica,DQ784575,1,1463
Alteromonadaceae,Paraglaciecola,Paraglaciecola aquimarina,JX508596,1,1455
Alteromonadaceae,Paraglaciecola,Paraglaciecola arctica,EU365479,1,1497
Alteromonadaceae,Paraglaciecola,Paraglaciecola chathamensis,AB247623,1,1496
Alteromonadaceae,Paraglaciecola,Paraglaciecola mesophila,AJ488501,1,1499
Alteromonadaceae,Paraglaciecola,Paraglaciecola oceanifecundans,JX310203,1,1530
Alteromonadaceae,Paraglaciecola,Paraglaciecola polaris,AJ293820,1,1485
Alteromonadaceae,Paraglaciecola,Paraglaciecola psychrophila,DQ007436,1,1509
Glycomycetaceae,Paraglycomyces,Paraglycomyces xinjiangensis,AB857719,1,1482
Halieaceae,Parahaliea,Parahaliea mediterranea,FN398053,1,1489
Oxalobacteraceae,Paraherbaspirillum,Paraherbaspirillum soli,FJ812351,1,1397
Lactobacillaceae,Paralactobacillus,Paralactobacillus selangorensis,AF049745,1,1495
Alcaligenaceae,Paralcaligenes,Paralcaligenes ureilyticus,FJ793551,1,1441
Bacillaceae,Paraliobacillus,Paraliobacillus quinghaiensis,EU135728,1,1522
Bacillaceae,Paraliobacillus,Paraliobacillus ryukyuensis,AB087828,1,1500
Moritellaceae,Paramoritella,Paramoritella alkaliphila,AB364966,1,1463
Moritellaceae,Paramoritella,Paramoritella sediminis,JQ672626,1,1499
Cellulomonadaceae,Paraoerskovia,Paraoerskovia marina,AB445007,1,1457
Cellulomonadaceae,Paraoerskovia,Paraoerskovia sediminicola,AB695378,1,1477
Sphingobacteriaceae,Parapedobacter,Parapedobacter indicus,KJ101506,1,1466
Sphingobacteriaceae,Parapedobacter,Parapedobacter koreensis,DQ680836,1,1481
Sphingobacteriaceae,Parapedobacter,Parapedobacter luteus,FJ754320,1,1463
Sphingobacteriaceae,Parapedobacter,Parapedobacter pyrenivorans,KC684529,1,1490
Sphingobacteriaceae,Parapedobacter,Parapedobacter soli,EF151805,1,1468
Moraxellaceae,Paraperlucidibaca,Paraperlucidibaca baekdonensis,GU731671,1,1460
Moraxellaceae,Paraperlucidibaca,Paraperlucidibaca wandonensis,JX994294,1,1459
Prevotellaceae,Paraprevotella,Paraprevotella clara,AB331896,1,1483
Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,AB331897,1,1481
Alcaligenaceae,Parapusillimonas,Parapusillimonas granuli,DQ466075,1,1449
Rhodospirillaceae,Pararhodospirillum,Pararhodospirillum oryzae,AM901295,1,1383
Rhodospirillaceae,Pararhodospirillum,Pararhodospirillum photometricum,HE663493,39033,40502
Rhodospirillaceae,Pararhodospirillum,Pararhodospirillum sulfurexigens,AM710622,1,1380
Bifidobacteriaceae,Parascardovia,Parascardovia denticolens,D89331,1,1518
Chitinophagaceae,Parasediminibacterium,Parasediminibacterium paludis,HQ231219,1,1402
Chitinophagaceae,Parasegetibacter,Parasegetibacter luojiensis,EU877263,1,1442
Chitinophagaceae,Parasegetibacter,Parasegetibacter terrae,KJ634465,1,1462
Sphingomonadaceae,Parasphingopyxis,Parasphingopyxis lamellibrachiae,AB524074,1,1447
Lachnospiraceae,Parasporobacterium,Parasporobacterium paucivorans,AJ272036,1,1487
Sutterellaceae,Parasutterella,Parasutterella excrementihominis,AB370250,1,1494
Sutterellaceae,Parasutterella,Parasutterella secunda,AB491209,1,1485
Eggerthellaceae,Parvibacter,Parvibacter caecicola,GQ456228,1,1442
Rhodobiaceae,Parvibaculum,Parvibaculum hydrocarboniclasticum,GU574708,1,1304
Rhodobiaceae,Parvibaculum,Parvibaculum indicum,FJ182044,1,1447
Rhodobiaceae,Parvibaculum,Parvibaculum lavamentivorans,AY387398,1,1451
Unclassified Clostridiales,Parvimonas,Parvimonas micra,AY323523,1,1481
Parviterribacteraceae,Parviterribacter,Parviterribacter kavangonensis,KP981370,1,1456
Parviterribacteraceae,Parviterribacter,Parviterribacter multiflagellatus,KP981371,1,1455
Parvularculaceae,Parvularcula,Parvularcula bermudensis,AF544015,1,1455
Parvularculaceae,Parvularcula,Parvularcula dongshanensis,JQ778314,1,1428
Parvularculaceae,Parvularcula,Parvularcula lutaonensis,EU346850,1,1402
Pasteurellaceae,Pasteurella,Pasteurella aerogenes,U66491,1,1405
Pasteurellaceae,Pasteurella,Pasteurella bettyae,AY362917,1,1362
Pasteurellaceae,Pasteurella,Pasteurella caballi,AY362918,1,1362
Pasteurellaceae,Pasteurella,Pasteurella canis,AY362919,1,1364
Pasteurellaceae,Pasteurella,Pasteurella dagmatis,AY362920,1,1364
Pasteurellaceae,Pasteurella,Pasteurella langaaensis,AY362922,1,1363
Pasteurellaceae,Pasteurella,Pasteurella mairii,AY362923,1,1362
Pasteurellaceae,Pasteurella,Pasteurella multocida subsp. gallicida,AF294412,1,1363
Pasteurellaceae,Pasteurella,Pasteurella multocida subsp. multocida,AF294410,1,1364
Pasteurellaceae,Pasteurella,Pasteurella multocida subsp. septica,AF294411,1,1364
Pasteurellaceae,Pasteurella,Pasteurella oralis,M75052,1,1486
Pasteurellaceae,Pasteurella,Pasteurella pneumotropica,AY362924,1,1356
Pasteurellaceae,Pasteurella,Pasteurella skyensis,AJ243202,1,1533
Pasteurellaceae,Pasteurella,Pasteurella stomatis,AY362925,1,1364
Pasteurellaceae,Pasteurella,Pasteurella testudinis,AY362926,1,1371
Patulibacteraceae,Patulibacter,Patulibacter americanus,AJ871306,1,1459
Patulibacteraceae,Patulibacter,Patulibacter ginsengiterrae,EU710748,1,1455
Patulibacteraceae,Patulibacter,Patulibacter medicamentivorans,AGUD01000068,8968,10508
Patulibacteraceae,Patulibacter,Patulibacter minatonensis,AB193261,1,1528
Unclassified Burkholderiales,Paucibacter,Paucibacter toxinivorans,AY515390,1,1429
Burkholderiaceae,Paucimonas,Paucimonas lemoignei,X92555,1,1488
Bacillaceae,Paucisalibacillus,Paucisalibacillus globulus,AM114102,1,1441
Selenomonadaceae,Pectinatus,Pectinatus brassicae,HM212531,1,1470
Selenomonadaceae,Pectinatus,Pectinatus cerevisiiphilus,FR870446,1,1547
Selenomonadaceae,Pectinatus,Pectinatus haikarae,DQ223731,1,1535
Selenomonadaceae,Pectinatus,Pectinatus portalensis,AY428574,1,1367
Selenomonadaceae,Pectinatus,Pectinatus sottacetonis,JF280084,1,1517
Enterobacteriaceae,Pectobacterium,Pectobacterium aroidearum,JN600323,1,1530
Enterobacteriaceae,Pectobacterium,Pectobacterium atrosepticum,Z96090,1,1485
Enterobacteriaceae,Pectobacterium,Pectobacterium betavasculorum,U80198,1,1458
Enterobacteriaceae,Pectobacterium,Pectobacterium cacticida,AJ223409,1,1529
Enterobacteriaceae,Pectobacterium,Pectobacterium carotovorum subsp. carotovorum,AJ233411,1,1497
Enterobacteriaceae,Pectobacterium,Pectobacterium carotovorum subsp. odoriferum,AJ223407,1,1488
Enterobacteriaceae,Pectobacterium,Pectobacterium wasabiae,U80199,1,1458
Lactobacillaceae,Pediococcus,Pediococcus acidilactici,AJ305320,1,1569
Lactobacillaceae,Pediococcus,Pediococcus argentinicus,AM709786,1,1492
Lactobacillaceae,Pediococcus,Pediococcus cellicola,AY956788,1,1542
Lactobacillaceae,Pediococcus,Pediococcus claussenii,AJ621555,1,1472
Lactobacillaceae,Pediococcus,Pediococcus damnosus,AJ318414,1,1561
Lactobacillaceae,Pediococcus,Pediococcus ethanolidurans,AY956789,1,1571
Lactobacillaceae,Pediococcus,Pediococcus inopinatus,AJ271383,1,1551
Lactobacillaceae,Pediococcus,Pediococcus parvulus,D88528,1,1447
Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,AJ305321,1,1569
Lactobacillaceae,Pediococcus,Pediococcus siamensis,AB258357,1,1490
Lactobacillaceae,Pediococcus,Pediococcus stilesii,AJ973157,1,1529
Sphingobacteriaceae,Pedobacter,Pedobacter africanus,AJ438171,1,1490
Sphingobacteriaceae,Pedobacter,Pedobacter agri,EF660751,1,1460
Sphingobacteriaceae,Pedobacter,Pedobacter alluvionis,EU030688,1,1400
Sphingobacteriaceae,Pedobacter,Pedobacter alpinus,KP008109,1,1484
Sphingobacteriaceae,Pedobacter,Pedobacter antarcticus,HM448033,1,1468
Sphingobacteriaceae,Pedobacter,Pedobacter aquatilis,AM114396,1,1450
Sphingobacteriaceae,Pedobacter,Pedobacter arcticus,HM051286,1,1422
Sphingobacteriaceae,Pedobacter,Pedobacter ardleyensis,KJ631640,1,1413
Sphingobacteriaceae,Pedobacter,Pedobacter bauzanensis,GQ161990,1,1514
Sphingobacteriaceae,Pedobacter,Pedobacter borealis,EU030687,1,1412
Sphingobacteriaceae,Pedobacter,Pedobacter boryungensis,HM640986,1,1443
Sphingobacteriaceae,Pedobacter,Pedobacter caeni,AJ786798,1,1337
Sphingobacteriaceae,Pedobacter,Pedobacter composti,AB267720,1,1430
Sphingobacteriaceae,Pedobacter,Pedobacter cryoconitis,AJ438170,1,1495
Sphingobacteriaceae,Pedobacter,Pedobacter daechungensis,AB267722,1,1467
Sphingobacteriaceae,Pedobacter,Pedobacter daejeonensis,KM035945,1,1429
Sphingobacteriaceae,Pedobacter,Pedobacter duraquae,AM491368,1,1505
Sphingobacteriaceae,Pedobacter,Pedobacter edaphicus,KM035953,1,1438
Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli,AB245371,1,1430
Sphingobacteriaceae,Pedobacter,Pedobacter ginsengiterrae,HM776704,1,1410
Sphingobacteriaceae,Pedobacter,Pedobacter ginsenosidimutans,GU138374,1,1443
Sphingobacteriaceae,Pedobacter,Pedobacter glacialis,KC569795,1,1382
Sphingobacteriaceae,Pedobacter,Pedobacter glucosidilyticus,EU585748,1,1386
Sphingobacteriaceae,Pedobacter,Pedobacter hartonius,AM491371,1,1492
Sphingobacteriaceae,Pedobacter,Pedobacter heparinus,AJ438172,1,1482
Sphingobacteriaceae,Pedobacter,Pedobacter himalayensis,AJ583425,1,1452
Sphingobacteriaceae,Pedobacter,Pedobacter huanghensis,KC569794,1,1396
Sphingobacteriaceae,Pedobacter,Pedobacter humi,KM073965,1,1432
Sphingobacteriaceae,Pedobacter,Pedobacter humicola,KT032156,1,1449
Sphingobacteriaceae,Pedobacter,Pedobacter insulae,EF100697,1,1475
Sphingobacteriaceae,Pedobacter,Pedobacter jejuensis,KC252614,1,1421
Sphingobacteriaceae,Pedobacter,Pedobacter koreensis,DQ092871,1,1406
Sphingobacteriaceae,Pedobacter,Pedobacter kyungheensis,JN196132,1,1253
Sphingobacteriaceae,Pedobacter,Pedobacter lentus,EF446146,1,1477
Sphingobacteriaceae,Pedobacter,Pedobacter lignilitoris,KP641351,1,1444
Sphingobacteriaceae,Pedobacter,Pedobacter lotistagni,KM035962,1,1433
Sphingobacteriaceae,Pedobacter,Pedobacter luteus,FJ377314,1,1403
Sphingobacteriaceae,Pedobacter,Pedobacter metabolipauper,AM491370,1,1505
Sphingobacteriaceae,Pedobacter,Pedobacter nanyangensis,KM210514,1,1481
Sphingobacteriaceae,Pedobacter,Pedobacter nutrimenti,HF536497,1,1457
Sphingobacteriaceae,Pedobacter,Pedobacter nyackensis,EU030686,1,1466
Sphingobacteriaceae,Pedobacter,Pedobacter oryzae,EU109726,1,1486
Sphingobacteriaceae,Pedobacter,Pedobacter panaciterrae,AB245368,1,1463
Sphingobacteriaceae,Pedobacter,Pedobacter pituitosus,JX978785,1,1419
Sphingobacteriaceae,Pedobacter,Pedobacter rhizosphaerae,AM279214,1,1486
Sphingobacteriaceae,Pedobacter,Pedobacter rivuli,JQ911707,1,1386
Sphingobacteriaceae,Pedobacter,Pedobacter roseus,DQ112353,1,1381
Sphingobacteriaceae,Pedobacter,Pedobacter ruber,HQ882803,1,1514
Sphingobacteriaceae,Pedobacter,Pedobacter sandarakinus,DQ235228,1,1475
Sphingobacteriaceae,Pedobacter,Pedobacter seoulensis,KF150693,1,1413
Sphingobacteriaceae,Pedobacter,Pedobacter silvilitoris,KM229740,1,1442
Sphingobacteriaceae,Pedobacter,Pedobacter soli,AM279215,1,1487
Sphingobacteriaceae,Pedobacter,Pedobacter steynii,AM491372,1,1505
Sphingobacteriaceae,Pedobacter,Pedobacter suwonensis,DQ097274,1,1444
Sphingobacteriaceae,Pedobacter,Pedobacter terrae,DQ889723,1,1477
Sphingobacteriaceae,Pedobacter,Pedobacter terricola,EF446147,1,1474
Sphingobacteriaceae,Pedobacter,Pedobacter tournemirensis,GU198945,1,1409
Sphingobacteriaceae,Pedobacter,Pedobacter trunci,KM035944,1,1434
Sphingobacteriaceae,Pedobacter,Pedobacter ureilyticus,KF532135,1,1408
Sphingobacteriaceae,Pedobacter,Pedobacter westerhofensis,AM491369,1,1503
Sphingobacteriaceae,Pedobacter,Pedobacter xixiisoli,KJ150595,1,1481
Hyphomicrobiaceae,Pedomicrobium,Pedomicrobium americanum,HM037996,1,1447
Hyphomicrobiaceae,Pedomicrobium,Pedomicrobium australicum,X97693,1,1454
Hyphomicrobiaceae,Pedomicrobium,Pedomicrobium ferrugineum,GU269548,1,1398
Hyphomicrobiaceae,Pedomicrobium,Pedomicrobium manganicum,GU269549,1,1400
Rhodobacteraceae,Pelagibaca,Pelagibaca bermudensis,DQ178660,1,1460
Hyphomicrobiaceae,Pelagibacterium,Pelagibacterium halotolerans,EU709017,1,1408
Hyphomicrobiaceae,Pelagibacterium,Pelagibacterium luteolum,EF540455,1,1408
Rhodospirillaceae,Pelagibius,Pelagibius litoralis,DQ401091,1,1422
Puniceicoccaceae,Pelagicoccus,Pelagicoccus albus,AB286016,1,1499
Puniceicoccaceae,Pelagicoccus,Pelagicoccus croceus,AB297922,1,1501
Puniceicoccaceae,Pelagicoccus,Pelagicoccus litoralis,AB286017,1,1496
Puniceicoccaceae,Pelagicoccus,Pelagicoccus mobilis,AB286015,1,1500
Rhodobacteraceae,Pelagicola,Pelagicola litoralis,EF192392,1,1382
Rhodobacteraceae,Pelagicola,Pelagicola litorisediminis,KC708867,1,1390
Rhodobacteraceae,Pelagimonas,Pelagimonas varians,FJ882053,1,1344
Bacillaceae,Pelagirhabdus,Pelagirhabdus alkalitolerans,LN812018,1,1462
Bacillaceae,Pelagirhabdus,Pelagirhabdus fermentum,AF418603,1,1454
Alcaligenaceae,Pelistega,Pelistega europaea,Y11890,1,1543
Alcaligenaceae,Pelistega,Pelistega indica,KF692037,1,1480
Alcaligenaceae,Pelistega,Pelistega suis,LN830267,1,1424
Desulfuromonadaceae,Pelobacter,Pelobacter acetylenicus,X70955,1,1551
Desulfuromonadaceae,Pelobacter,Pelobacter acidigallici,X77216,1,1494
Desulfuromonadaceae,Pelobacter,Pelobacter carbinolicus,CP000142,2750584,2752141
Desulfuromonadaceae,Pelobacter,Pelobacter massiliensis,FR749901,1,1513
Desulfuromonadaceae,Pelobacter,Pelobacter propionicus,CP000482,2886437,2887987
Desulfuromonadaceae,Pelobacter,Pelobacter seleniigenes,DQ991964,1,1484
Desulfuromonadaceae,Pelobacter,Pelobacter venetianus,U41562,1,1374
Anaerolineaceae,Pelolinea,Pelolinea submarina,AB598277,1,1432
Comamonadaceae,Pelomonas,Pelomonas aquatica,AM501435,1,1390
Comamonadaceae,Pelomonas,Pelomonas puraquae,AM501439,1,1340
Comamonadaceae,Pelomonas,Pelomonas saccharophila,AB021407,1,1502
Sporomusaceae,Pelosinus,Pelosinus defluvii,JF750003,1,1650
Sporomusaceae,Pelosinus,Pelosinus fermentans,DQ145536,1,1404
Sporomusaceae,Pelosinus,Pelosinus propionicus,AM258975,1,1580
Syntrophomonadaceae,Pelospora,Pelospora glutarica,AJ251214,1,1500
Peptococcaceae,Pelotomaculum,Pelotomaculum isophthalicicum,AB232785,1,1455
Peptococcaceae,Pelotomaculum,Pelotomaculum propionicicum,AB154390,1,1571
Peptococcaceae,Pelotomaculum,Pelotomaculum schinkii,X91170,1,1362
Peptococcaceae,Pelotomaculum,Pelotomaculum terephthalicicum,AB091323,1,1483
Peptococcaceae,Pelotomaculum,Pelotomaculum thermopropionicum,AB035723,1,1532
Peptococcaceae,Peptococcus,Peptococcus niger,X55797,1,1410
Peptoniphilaceae,Peptoniphilus,Peptoniphilus asaccharolyticus,AF542228,1,1396
Peptoniphilaceae,Peptoniphilus,Peptoniphilus catoniae,KR911910,1,1341
Peptoniphilaceae,Peptoniphilus,Peptoniphilus coxii,GU938836,1,1465
Peptoniphilaceae,Peptoniphilus,Peptoniphilus duerdenii,EU526290,1,1405
Peptoniphilaceae,Peptoniphilus,Peptoniphilus gorbachii,DQ911241,1,1404
Peptoniphilaceae,Peptoniphilus,Peptoniphilus harei,Y07839,1,1476
Peptoniphilaceae,Peptoniphilus,Peptoniphilus indolicus,AY153431,1,1423
Peptoniphilaceae,Peptoniphilus,Peptoniphilus ivorii,Y07840,1,1480
Peptoniphilaceae,Peptoniphilus,Peptoniphilus koenoeneniae,EU526291,1,1420
Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacrimalis,AF542230,1,1406
Peptoniphilaceae,Peptoniphilus,Peptoniphilus methioninivorax,GU440754,1,1451
Peptoniphilaceae,Peptoniphilus,Peptoniphilus olsenii,DQ911242,1,1392
Peptoniphilaceae,Peptoniphilus,Peptoniphilus stercorisuis,KF705042,1,1484
Peptoniphilaceae,Peptoniphilus,Peptoniphilus timonensis,JN657222,1,1286
Peptoniphilaceae,Peptoniphilus,Peptoniphilus tyrrelliae,GU938835,1,1463
Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,AY326462,1,1473
Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus canis,HE687281,1,1436
Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus russellii,AY167952,1,1509
Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus stomatis,DQ160208,1,1465
Bacteriovoracaceae,Peredibacter,Peredibacter starrii,AF084852,1,1457
Flammeovirgaceae,Perexilibacter,Perexilibacter aurantiacus,AB276355,1,1477
Moraxellaceae,Perlucidibaca,Perlucidibaca piscinae,DQ664237,1,1467
Pseudomonadaceae,Permianibacter,Permianibacter aggregans,KJ721800,1,1423
Hydrogenothermaceae,Persephonella,Persephonella guaymasensis,AF385630,1,1459
Hydrogenothermaceae,Persephonella,Persephonella hydrogeniphila,AB086419,1,1507
Hydrogenothermaceae,Persephonella,Persephonella marina,AF188332,1,1463
Verrucomicrobiaceae,Persicirhabdus,Persicirhabdus sediminis,AB331886,1,1480
Cytophagaceae,Persicitalea,Persicitalea jodogahamensis,AB272165,1,1464
Flammeovirgaceae,Persicobacter,Persicobacter diffluens,AB260929,1,1447
Flammeovirgaceae,Persicobacter,Persicobacter psychrovividus,AB260934,1,1447
